"Competitor Name","Country","Age","Stage","Composer","Associated Piece"
"Stephen Beus","United States","23","Final Recital","Schumann","Arabesque in C Major, Op. 18"
"Stephen Beus","United States","23","Final Recital","Liszt","Toccata in C Major, Op. 7"
"Stephen Beus","United States","23","Final Recital","Liszt","Spanish Rhapsody"
"Stephen Beus","United States","23","Final Concerti","Mozart","Piano Concerto No. 23 in A Major, K.488"
"Stephen Beus","United States","23","Final Concerti","Rachmaninoff","Piano Concerto No. 3 in D Minor, Op.30"
"Sodi Braide","Nigeria/United Kingdom","29","Preliminary Recital","Haydn","Variations in F Minor, Hob. XVII:6"
"Sodi Braide","Nigeria/United Kingdom","29","Preliminary Recital","Janáček","Sonata 1.X.1905 ""From the Street"""
"Sodi Braide","Nigeria/United Kingdom","29","Preliminary Recital","Liszt","Sonetto 123 del Petrarca"
"Sodi Braide","Nigeria/United Kingdom","29","Preliminary Recital","Liszt","Orage"
"Sodi Braide","Nigeria/United Kingdom","29","Preliminary Recital","Liszt","Vallée d’Obermann"
"Sodi Braide","Nigeria/United Kingdom","29","Semifinal Recital","Jennifer Higdon","Secret & Glass Gardens"
"Sodi Braide","Nigeria/United Kingdom","29","Semifinal Recital","Schumann","Kreisleriana, Op. 16"
"Sodi Braide","Nigeria/United Kingdom","29","Semifinal Recital","Debussy","Étude pour les sonorités opposées"
"Sodi Braide","Nigeria/United Kingdom","29","Semifinal Recital","Debussy","Étude pour les notes répétées"
"Sodi Braide","Nigeria/United Kingdom","29","Semifinal Recital","Chopin","Ballade No. 2 in F Major, Op. 38"
"Sodi Braide","Nigeria/United Kingdom","29","Semifinal Chamber","Brahms","Piano Quintet in F Minor, Op. 34"
"Sodi Braide","Nigeria/United Kingdom","29","Final Recital","Haydn","Sonata in C Major, Hob. XVI:50"
"Sodi Braide","Nigeria/United Kingdom","29","Final Recital","Jolivet","Cinq danses rituelles: Danse nuptiale"
"Sodi Braide","Nigeria/United Kingdom","29","Final Recital","Jolivet","Cinq danses rituelles: Danse du Héros"
"Sodi Braide","Nigeria/United Kingdom","29","Final Recital","Franck","Prelude, Chorale, and Fugue"
"Sodi Braide","Nigeria/United Kingdom","29","Final Concert","Beethoven","Piano Concerto No. 2 in B-flat Major, Op. 19"
"Sodi Braide","Nigeria/United Kingdom","29","Final Concert","Brahms","Piano Concerto No. 1 in D Minor, Op. 15"
"Davide Cabassi","Italy","28","Preliminary Recital","Bach","Capriccio on the Departure of a Beloved Brother, BWV 992"
"Davide Cabassi","Italy","28","Preliminary Recital","Debussy","Estampes"
"Davide Cabassi","Italy","28","Preliminary Recital","Stravinsky","Trois mouvements de Petrouchka"
"Davide Cabassi","Italy","28","Semifinal Recital","Soler","Sonata in F-sharp Major"
"Davide Cabassi","Italy","28","Semifinal Recital","Beethoven","Sonata in C-sharp Minor"
"Davide Cabassi","Italy","28","Semifinal Recital","Beethoven","Sonata in F Minor, Op. 57 ""Appassionata"""
"Davide Cabassi","Italy","28","Semifinal Recital","Sebastian Currier","Scarlatti Cadences + Brainstorm"
"Davide Cabassi","Italy","28","Semifinal Recital","Ravel","La Valse"
"Davide Cabassi","Italy","28","Semifinal Chamber","Franck","Piano Quintet in F Minor"
"Davide Cabassi","Italy","28","Final Recital","Schoenberg","Six Little Piano Pieces, Op. 19"
"Davide Cabassi","Italy","28","Final Recital","Bartók","Out of Doors"
"Davide Cabassi","Italy","28","Final Recital","Brahms","Variations and Fugue on a Theme by Handel, Op. 24"
"Davide Cabassi","Italy","28","Final Concert","Beethoven","Piano Concerto No. 3 in C Minor, Op. 37"
"Davide Cabassi","Italy","28","Final Concert","Brahms","Piano Concerto No. 1 in D Minor, Op. 15"
"Jie Chen","China","19","Preliminary Recital","Mozart","Twelve Variations on a Minuet of J.C. Fischer, K. 179"
"Jie Chen","China","19","Preliminary Recital","Babajanian","Poem"
"Jie Chen","China","19","Preliminary Recital","Schumann","Sonata No. 2 in G Minor, Op. 22"
"Jie Chen","China","19","Preliminary Recital","Balakirev","Islamey"
"Jie Chen","China","19","Semifinal Recital","Schubert","Sonata in A Major, D. 959"
"Jie Chen","China","19","Semifinal Recital","Sebastian Currier","Scarlatti Cadences + Brainstorm"
"Jie Chen","China","19","Semifinal Recital","Strauss-Schulz-Evler","Concert Arabesques: By the Beautiful Blue Danube"
"Jie Chen","China","19","Semifinal Chamber","Brahms","Piano Quintet in F Minor, Op. 34"
"Jie Chen","China","19","Final Recital","Bach-Petri","Sheep May Safely Graze"
"Jie Chen","China","19","Final Recital","Brahms","Variations on a Theme by Paganini, Op. 35, Books I and II"
"Jie Chen","China","19","Final Recital","Mendelssohn","Variations sérieuses, Op. 54"
"Jie Chen","China","19","Final Recital","Albéniz","Iberia: Evocation; Triana"
"Jie Chen","China","19","Final Concert","Mozart","Piano Concerto No. 23 in A Major, K. 488"
"Jie Chen","China","19","Final Concert","Rachmaninoff","Piano Concerto No. 2 in C Minor, Op. 18"
"Sa Chen","China","25","Preliminary Recital","Beethoven","Sonata in A-flat Major, Op. 110"
"Sa Chen","China","25","Preliminary Recital","Chopin","Étude in G-sharp Minor, Op. 25, No. 6"
"Sa Chen","China","25","Preliminary Recital","Liszt","Transcendental Étude No. 5: Feux follets"
"Sa Chen","China","25","Preliminary Recital","Stravinsky","Étude, Op. 7, No. 4"
"Sa Chen","China","25","Preliminary Recital","Ravel","Gaspard de la Nuit"
"Sa Chen","China","25","Semifinal Recital","Schumann","Carnaval, Op. 9"
"Sa Chen","China","25","Semifinal Recital","Sebastian Currier","Scarlatti Cadences + Brainstorm"
"Sa Chen","China","25","Semifinal Recital","Chopin","Sonata No. 3 in B Minor, Op. 58"
"Sa Chen","China","25","Semifinal Chamber","Dvořák","Piano Quintet in A Major, Op. 81"
"Sa Chen","China","25","Final Recital","Schubert","Sonata in A Major, D.664"
"Sa Chen","China","25","Final Recital","Barber","Sonata for Piano, Op. 26"
"Sa Chen","China","25","Final Recital","Liszt","Spanish Rhapsody"
"Sa Chen","China","25","Final Concert","Beethoven","Piano Concerto No. 5 in E-flat Major, Op. 73"
"Sa Chen","China","25","Final Concert","Rachmaninoff","Rhapsody on a Theme of Paganini, Op. 43"
"Ying Feng","China","28","Preliminary Recital","Prokofiev","Sonata No. 6 in A Major, Op. 82"
"Ying Feng","China","28","Preliminary Recital","Debussy","Preludes, Book I: Des pas sur la neige"
"Ying Feng","China","28","Preliminary Recital","Rachmaninoff-Horowitz","Sonata No. 2 in B-flat Minor, Op. 36"
"Ying Feng","China","28","Semifinal Recital","Liszt","Transcendental Etude No. 4: Mazeppa"
"Ying Feng","China","28","Semifinal Recital","Brahms","Klavierstücke in A Major, Op. 118, No. 2"
"Ying Feng","China","28","Semifinal Recital","Brahms","Variations on a Theme by Paganini, Op. 35, Books I and II"
"Ying Feng","China","28","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Ying Feng","China","28","Semifinal Recital","Liszt","Mephisto Waltz No. 1"
"Ying Feng","China","28","Semifinal Chamber","Brahms","Piano Quintet in F Minor, Op. 34"
"Ying Feng","China","28","Final Recital","Brahms","Sonata No. 2 in F-sharp Minor, Op. 2"
"Ying Feng","China","28","Final Recital","Debussy","Images, Book II"
"Ying Feng","China","28","Final Recital","Rachmaninoff","Étude-tableau in E-flat Minor, Op. 33, No. 6"
"Ying Feng","China","28","Final Recital","Rachmaninoff","Polka de W.R."
"Ying Feng","China","28","Final Concert","Beethoven","Piano Concerto No. 4 in G Major, Op. 58"
"Ying Feng","China","28","Final Concert","Tchaikovsky","Piano Concerto No. 1 in B-flat Minor, Op. 23"
"Davide Franceschetti","Italy","28","Preliminary Recital","Schoenberg","Six Little Piano Pieces, Op. 19"
"Davide Franceschetti","Italy","28","Preliminary Recital","Schumann","Sonata No. 2 in G Minor, Op. 22"
"Davide Franceschetti","Italy","28","Preliminary Recital","Beethoven","Sonata in F Minor, Op. 57 ""Appassionata"""
"Davide Franceschetti","Italy","28","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Davide Franceschetti","Italy","28","Semifinal Recital","Scriabin","Fantasy, Op. 28"
"Davide Franceschetti","Italy","28","Semifinal Recital","Mussorgsky","Pictures at an Exhibition"
"Davide Franceschetti","Italy","28","Semifinal Recital","Scriabin","Étude in D-sharp Minor, Op. 8, No. 12"
"Davide Franceschetti","Italy","28","Semifinal Chamber","Dvořák","Piano Quintet in A Major, Op. 81"
"Davide Franceschetti","Italy","28","Final Recital","Debussy","Preludes, Book I: Les collines d’Anacapri; Des pas sur la neige; Ce qu’a vu le vent d’Ouest"
"Davide Franceschetti","Italy","28","Final Recital","Chopin","Scherzo No. 1 in B Minor, Op. 20"
"Davide Franceschetti","Italy","28","Final Recital","Chopin","Scherzo No. 2 in B-flat Minor, Op. 31"
"Davide Franceschetti","Italy","28","Final Recital","Chopin","Scherzo No. 3 in C-sharp Minor, Op. 39"
"Davide Franceschetti","Italy","28","Final Recital","Chopin","Scherzo No. 4 in E Major, Op. 54"
"Davide Franceschetti","Italy","28","Final Concert","Mendelssohn","Piano Concerto No. 1 in G Minor, Op. 25"
"Davide Franceschetti","Italy","28","Final Concert","Brahms","Piano Concerto No. 2 in B-flat Major, Op. 83"
"Alexei Grynyuk","Ukraine","27","Preliminary Recital","Clementi","Sonata in F-sharp Minor, Op. 25, No. 5"
"Alexei Grynyuk","Ukraine","27","Preliminary Recital","Schubert","Impromptu in B-flat Major, D. 935, No. 3"
"Alexei Grynyuk","Ukraine","27","Preliminary Recital","Schubert","Impromptu in F Minor, D. 935, No. 4"
"Alexei Grynyuk","Ukraine","27","Preliminary Recital","Rachmaninoff","Prelude in G-sharp Minor, Op. 32, No. 12"
"Alexei Grynyuk","Ukraine","27","Preliminary Recital","Rachmaninoff","Prelude in G Major, Op. 32, No. 5"
"Alexei Grynyuk","Ukraine","27","Preliminary Recital","Liszt","Mephisto Waltz No. 1"
"Alexei Grynyuk","Ukraine","27","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Alexei Grynyuk","Ukraine","27","Semifinal Recital","Beethoven","Sonata in G Major, Op. 14, No. 2"
"Alexei Grynyuk","Ukraine","27","Semifinal Recital","Prokofiev","Sonata No. 8 in B-flat Major, Op. 84"
"Alexei Grynyuk","Ukraine","27","Semifinal Chamber","Dvořák","Piano Quintet in A Major, Op. 81"
"Alexei Grynyuk","Ukraine","27","Final Recital","Scarlatti","Sonatas: K.87 (B Minor), K.135 (E Major), K.141 (D Minor), K.466 (F Minor)"
"Alexei Grynyuk","Ukraine","27","Final Recital","Rachmaninoff","Sonata No. 2 in B-flat Minor, Op. 36 (1931)"
"Alexei Grynyuk","Ukraine","27","Final Recital","Liszt-Horowitz","Hungarian Rhapsody No. 2"
"Alexei Grynyuk","Ukraine","27","Final Concert","Beethoven","Piano Concerto No. 5 in E-flat Major, Op. 73"
"Alexei Grynyuk","Ukraine","27","Final Concert","Tchaikovsky","Piano Concerto No. 1 in B-flat Minor, Op. 23"
"Chu-Fang Huang","China","22","Preliminary Recital","Haydn","Sonata in E Major, Hob. XVI:31"
"Chu-Fang Huang","China","22","Preliminary Recital","Ravel","La Valse"
"Chu-Fang Huang","China","22","Preliminary Recital","Scarlatti","Sonata in C Minor, K. 11; Sonata in E Major, K. 135"
"Chu-Fang Huang","China","22","Preliminary Recital","Rachmaninoff","Sonata No. 2 in B-flat Minor, Op. 36 (1931)"
"Chu-Fang Huang","China","22","Semifinal Recital","Haydn","Sonata in C Major, Hob. XVI:50"
"Chu-Fang Huang","China","22","Semifinal Recital","Chopin","Sonata No. 2 in B-flat Minor, Op. 35"
"Chu-Fang Huang","China","22","Semifinal Recital","Daniel Kellogg","Scarlet Thread"
"Chu-Fang Huang","China","22","Semifinal Recital","Prokofiev","Sonata No. 7 in B-flat Major, Op. 83"
"Chu-Fang Huang","China","22","Semifinal Chamber","Schumann","Piano Quintet in E-flat Major, Op. 44"
"Chu-Fang Huang","China","22","Final Recital","Debussy","Preludes, Book II: Bruyères; General Lavine – Eccentric; Preludes, Book I: Voiles; Ce qu’a vu le vent d’Ouest"
"Chu-Fang Huang","China","22","Final Recital","Liszt","Sonata in B Minor"
"Chu-Fang Huang","China","22","Final Concert","Beethoven","Piano Concerto No. 2 in B-flat Major, Op. 19"
"Chu-Fang Huang","China","22","Final Concert","Rachmaninoff","Piano Concerto No. 2 in C Minor, Op. 18"
"Mariya Kim","Ukraine","23","Preliminary Recital","Liszt","Hungarian Rhapsody No. 12"
"Mariya Kim","Ukraine","23","Preliminary Recital","Rachmaninoff","Étude-tableau in G Minor, Op. 33, No. 8; Étude-tableau in E-flat Minor, Op. 39, No. 5; Étude-tableau in F-sharp Minor, Op. 39, No. 3; Étude-tableau in C Minor, Op. 39, No. 1; Sonata No. 2 in B-flat Minor, Op. 36 (1931)"
"Mariya Kim","Ukraine","23","Semifinal Recital","Liszt","Après une lecture de Dante"
"Mariya Kim","Ukraine","23","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Mariya Kim","Ukraine","23","Semifinal Recital","Prokofiev","Sonata No. 6 in A Major, Op. 82"
"Mariya Kim","Ukraine","23","Semifinal Chamber","Schumann","Piano Quintet in E-flat Major, Op. 44"
"Mariya Kim","Ukraine","23","Final Recital","Clementi","Sonata in B-flat Major, Op. 24, No. 2"
"Mariya Kim","Ukraine","23","Final Recital","Chopin","Scherzo No. 2 in B-flat Minor, Op. 31"
"Mariya Kim","Ukraine","23","Final Recital","Rachmaninoff","Moments musicaux, Op. 16"
"Mariya Kim","Ukraine","23","Final Concert","Saint-Saëns","Piano Concerto No. 2 in G Minor, Op. 22"
"Mariya Kim","Ukraine","23","Final Concert","Rachmaninoff","Piano Concerto No. 2 in C Minor, Op. 18"
"Alexander Kobrin","Russia","25","Preliminary Recital","Haydn","Sonata in E-flat Major, Hob. XVI:52"
"Alexander Kobrin","Russia","25","Preliminary Recital","Chopin","Nocturne in B Major, Op. 9, No. 3"
"Alexander Kobrin","Russia","25","Preliminary Recital","Brahms","Variations on a Theme by Paganini, Op. 35, Books I and II"
"Alexander Kobrin","Russia","25","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Alexander Kobrin","Russia","25","Semifinal Recital","Schumann","Symphonic Études, Op. 13"
"Alexander Kobrin","Russia","25","Semifinal Recital","Rachmaninoff","Études-tableaux, Op. 33"
"Alexander Kobrin","Russia","25","Semifinal Chamber","Brahms","Piano Quintet in F Minor, Op. 34"
"Alexander Kobrin","Russia","25","Final Recital","Brahms","Intermezzo in A Major, Op. 118, No. 2"
"Alexander Kobrin","Russia","25","Final Recital","Ravel","Gaspard de la Nuit"
"Alexander Kobrin","Russia","25","Final Recital","Rachmaninoff","Sonata No. 2 in B-flat Minor, Op. 36 (1931)"
"Alexander Kobrin","Russia","25","Final Concert","Mozart","Piano Concerto No. 20 in D Minor, K.466"
"Alexander Kobrin","Russia","25","Final Concert","Rachmaninoff","Rhapsody on a Theme of Paganini, Op.43"
"Marina Kolomiytseva","Russia","25","Preliminary Recital","Mozart","Sonata in G Major, K. 283"
"Marina Kolomiytseva","Russia","25","Preliminary Recital","Prokofiev","Sonata No. 7 in B-flat Major, Op. 83"
"Marina Kolomiytseva","Russia","25","Preliminary Recital","Schubert-Liszt","Ihr Bild"
"Marina Kolomiytseva","Russia","25","Preliminary Recital","Schubert","Fantasy in C Major, D. 760 ""Wanderer"""
"Marina Kolomiytseva","Russia","25","Semifinal Recital","Beethoven","Sonata in E-flat Major, Op. 31, No. 3"
"Marina Kolomiytseva","Russia","25","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Marina Kolomiytseva","Russia","25","Semifinal Recital","Chopin","Variations brillantes in B-flat Major, Op. 12"
"Marina Kolomiytseva","Russia","25","Semifinal Recital","Liszt","Six Paganini Études"
"Marina Kolomiytseva","Russia","25","Semifinal Chamber","Schumann","Piano Quintet in E-flat Major, Op. 44"
"Marina Kolomiytseva","Russia","25","Final Recital","Prokofiev","Sonata No. 6 in A Major, Op. 82"
"Marina Kolomiytseva","Russia","25","Final Recital","Beethoven","Andante favori in F Major, WoO 57"
"Marina Kolomiytseva","Russia","25","Final Recital","Liszt","Mephisto Waltz No. 1"
"Marina Kolomiytseva","Russia","25","Final Concert","Beethoven","Piano Concerto No. 1 in C Major, Op.15"
"Marina Kolomiytseva","Russia","25","Final Concert","Tchaikovsky","Piano Concerto No. 1 in B-flat Minor, Op.23"
"Alexey Koltakov","Australia","26","Preliminary Recital","Beethoven","Sonata in D Major, Op. 10, No. 3"
"Alexey Koltakov","Australia","26","Preliminary Recital","Liszt","Paganini Etude No. 3: La Campanella"
"Alexey Koltakov","Australia","26","Preliminary Recital","Prokofiev","Sonata No. 6 in A Major, Op. 82"
"Alexey Koltakov","Australia","26","Semifinal Recital","Chopin","Sonata No. 3 in B Minor, Op. 58"
"Alexey Koltakov","Australia","26","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Alexey Koltakov","Australia","26","Semifinal Recital","Saint-Saëns/Liszt-Horowitz","Danse Macabre"
"Alexey Koltakov","Australia","26","Semifinal Recital","Liszt","Réminiscences de Don Juan"
"Alexey Koltakov","Australia","26","Semifinal Chamber","Dvořák","Piano Quintet in A Major, Op. 81"
"Alexey Koltakov","Australia","26","Final Recital","Liszt","Sonata in B Minor"
"Alexey Koltakov","Australia","26","Final Recital","Bach-Siloti","Prelude in B Minor"
"Alexey Koltakov","Australia","26","Final Recital","Prokofiev","Sonata No. 7 in B-flat Major, Op. 83"
"Alexey Koltakov","Australia","26","Final Concert","Mozart","Piano Concerto No. 23 in A Major, K.488"
"Alexey Koltakov","Australia","26","Final Concert","Rachmaninoff","Piano Concerto No. 2 in C Minor, Op.18"
"Lilian Akopova","Ukraine","21","Preliminary Round","Bach-Busoni","Wachet auf, ruft uns die Stimme, BWV 645"
"Lilian Akopova","Ukraine","21","Preliminary Round","Mendelssohn","Nun freut euch, lieben Christen gemein, BWV 734"
"Lilian Akopova","Ukraine","21","Preliminary Round","Liszt","Fantasia in F-sharp Minor, Op. 28"
"Lilian Akopova","Ukraine","21","Preliminary Round","Liszt","Spanish Rhapsody"
"Lilian Akopova","Ukraine","21","Semifinal Recital","Brahms","Sonata No. 1 in C Major, Op. 1"
"Lilian Akopova","Ukraine","21","Semifinal Recital","Ruth Schonthal","Sonata quasi un'improvvisazione"
"Lilian Akopova","Ukraine","21","Semifinal Recital","Shamo","Trojka, Op. 2"
"Lilian Akopova","Ukraine","21","Semifinal Recital","Chopin","Four Mazurkas, Op. 30"
"Lilian Akopova","Ukraine","21","Semifinal Recital","Rachmaninoff","Sonata No. 2 in B-flat Minor, Op. 36 (1931)"
